gamma,method,iteration,fixed_validation_fidelity,noiseless_fidelity,gradient_norm,train_trajectories,validation_trajectories
0.067,independent,14,0.05579665097581278,0.038511508243101206,0.040684160316401784,16,32
0.067,independent,15,0.055812317275078675,0.03822804165339711,0.051047091555901876,16,32
0.067,independent,16,0.055781090301412616,0.037948670892613404,0.07813777392648431,16,32
0.067,independent,17,0.05589884335442283,0.03790012233006646,0.060538312787658304,16,32
0.067,independent,18,0.055986359319239766,0.038690320142699616,0.050116682980202144,16,32
0.067,independent,19,0.05595800898341681,0.03880058073934966,0.0650289437377541,16,32
0.067,independent,20,0.05576839406458214,0.03863945242370204,0.06989292042312212,16,32
0.067,independent,21,0.05575589663800403,0.03917750360171455,0.05604213205247184,16,32
0.067,independent,22,0.05575796614647771,0.039789099340277134,0.0537823928814877,16,32
0.067,independent,23,0.055698452714067134,0.039670297130514544,0.055130990359504736,16,32
0.067,independent,24,0.05567016620680015,0.04041844029259626,0.06094966717534153,16,32
0.067,independent,25,0.05565303842924533,0.04148821666001777,0.04699080862109968,16,32
0.067,independent,26,0.055753912866702726,0.041023268843542744,0.06359921370763745,16,32
0.067,independent,27,0.05585444969864553,0.040709801497226715,0.05516611527680633,16,32
0.067,independent,28,0.05590362107368935,0.04147600048723248,0.053137519729853484,16,32
0.067,independent,29,0.0558564744146321,0.041812442580805416,0.0554902405446579,16,32
0.067,independent,30,0.05578716206499527,0.04204824193534504,0.061784075868932954,16,32
0.067,independent,31,0.05573654496645307,0.04206652632725653,0.05266857363045968,16,32
0.067,independent,32,0.05584671654937061,0.04269579067448587,0.09680435538868612,16,32
0.067,independent,33,0.055941314055222215,0.04315119886030583,0.05633047699517329,16,32
0.067,independent,34,0.056007952891773675,0.04357261515275532,0.0630465109773618,16,32
0.067,independent,35,0.05606483463021357,0.042569375028655265,0.06622208872508074,16,32
0.067,independent,36,0.0561305003294513,0.04201184827041783,0.08889532555645853,16,32
0.067,independent,37,0.0563169924116116,0.04211441710294694,0.0598335680963948,16,32
0.067,independent,38,0.056297734165941,0.041986712661792575,0.051010658154334136,16,32
0.067,independent,39,0.05639420158231671,0.04174980784897657,0.04312917442433468,16,32
0.067,independent,40,0.056342366954356723,0.042028305246807555,0.08078283373861908,16,32
0.067,independent,41,0.056561902234443164,0.0424004255420842,0.0770661142020813,16,32
0.067,independent,42,0.05662894879872064,0.04339714667396381,0.05558138932649767,16,32
0.067,independent,43,0.0567294523384072,0.04395003602923898,0.0608414564091039,16,32
0.067,independent,44,0.05678354369089924,0.04368356297503489,0.05650885894845642,16,32
0.067,independent,45,0.0566560193671066,0.04370484278068593,0.05879070350669707,16,32
0.067,independent,46,0.056773461236137426,0.044588416192766475,0.06478765666050901,16,32
0.067,independent,47,0.056922282745461766,0.045399871998194466,0.06763181126463433,16,32
0.067,independent,48,0.056973365129120025,0.045910843922753346,0.05508641276062564,16,32
0.067,independent,49,0.05692738502345065,0.045499898881421336,0.06733386517229643,16,32
0.067,independent,50,0.05696665081346798,0.045779134501994515,0.05341219059788849,16,32
0.067,independent,51,0.056913297323345734,0.04615107604058986,0.058427447956066615,16,32
0.067,independent,52,0.057045021072832554,0.046687440296005404,0.06883891735498907,16,32
0.067,independent,53,0.05703194251718117,0.047476230437362,0.06727819088942719,16,32
0.067,independent,54,0.056994559322622554,0.04659286212402871,0.05745060539123474,16,32
0.067,independent,55,0.05693904538075435,0.04622915344795592,0.05254520189070253,16,32
0.067,independent,56,0.057002301118447944,0.04608235964138295,0.05394354275916381,16,32
0.067,independent,57,0.05707778211281663,0.04631867104774069,0.06781050702900113,16,32
0.067,independent,58,0.05683309708291837,0.0464022059058094,0.05114586729995261,16,32
0.067,independent,59,0.05685799754603533,0.04680217763642894,0.06956215982175644,16,32
0.067,independent,60,0.05668443537907638,0.04705506695533908,0.06035239216701717,16,32
0.067,independent,61,0.05668869490072618,0.04613097373567074,0.0519517072633727,16,32
0.067,independent,62,0.05676719329342454,0.046628514946085636,0.05629958470571359,16,32
0.067,independent,63,0.0567957763925181,0.04621017615270152,0.06750548192185939,16,32
0.067,independent,64,0.05682834711981376,0.047103656499102836,0.04697598024282023,16,32
0.067,independent,65,0.056797299092135684,0.046907471205478765,0.05526855521907124,16,32
0.067,independent,66,0.05689073744593649,0.04718785837729536,0.04791861396452858,16,32
0.067,independent,67,0.05680766003835004,0.04760484684661152,0.06020127835648547,16,32
0.067,independent,68,0.0569476301564721,0.048117388887227004,0.0630760369437667,16,32
0.067,independent,69,0.05693754049969131,0.04718136359574316,0.06389522016402066,16,32
0.067,independent,70,0.056830056800061556,0.04697305439029603,0.0797423359142897,16,32
0.067,independent,71,0.056781691597898636,0.04785169967054196,0.06494425971033664,16,32
0.067,independent,72,0.056910180680433235,0.04711535267656592,0.08186187944304546,16,32
0.067,independent,73,0.05717614208812431,0.047527521259717875,0.04353683764927256,16,32
0.067,independent,74,0.05709743757700886,0.04786764604440372,0.08542670588072655,16,32
0.067,independent,75,0.057341167464946025,0.04881235864936712,0.06065311017296566,16,32
0.067,independent,76,0.05754080392033108,0.0487866603311467,0.06668243089967592,16,32
0.067,independent,77,0.057394095908672046,0.04841527836059673,0.04443197896078498,16,32
0.067,independent,78,0.05740000177667484,0.04909809049086101,0.060205779191980884,16,32
0.067,independent,79,0.05737918041410631,0.04905238033025035,0.05349581447755186,16,32
0.067,independent,80,0.05738998841478256,0.04925442985708689,0.0,16,32
0.067,cross,0,0.05367953694396174,0.03629077792440385,0.08725590095993116,4,12
0.067,cross,1,0.05389700646111805,0.03679015178097782,0.06906410807677911,4,12
0.067,cross,2,0.053970544249148954,0.03733237254106411,0.0956743347343041,4,12
0.067,cross,3,0.05385124893456986,0.037063556844593934,0.09948031984441186,4,12
0.067,cross,4,0.05380071170789929,0.03768163599890333,0.14407927338969365,4,12
0.067,cross,5,0.054103364847965775,0.03830713523379298,0.09323593452659729,4,12
0.067,cross,6,0.05389258914486799,0.03792698598354856,0.09514724273603498,4,12
0.067,cross,7,0.053936162021045814,0.03695498882642518,0.07916080339914043,4,12
0.067,cross,8,0.05396986234601486,0.03713384329962977,0.11035852378371146,4,12
0.067,cross,9,0.05438396563015558,0.03736004411053302,0.07473010622620771,4,12
0.067,cross,10,0.05418925972192695,0.03782956199703693,0.08442545535295223,4,12
0.067,cross,11,0.053991938477082446,0.038415457069500135,0.09985133128199507,4,12
0.067,cross,12,0.053679700422089284,0.03781134503240947,0.0584203756498561,4,12
0.067,cross,13,0.05342362344393487,0.03838093996640044,0.07540996650733735,4,12
0.067,cross,14,0.05359281878668786,0.03872975174212468,0.07235889949055865,4,12
0.067,cross,15,0.0534713495462692,0.038960460810639246,0.10255481594536014,4,12
0.067,cross,16,0.05307734403946007,0.03810673266419973,0.10085559677416261,4,12
0.067,cross,17,0.05346728457547354,0.037771333877470996,0.08939255373368538,4,12
0.067,cross,18,0.05323734135022559,0.03852789428232489,0.09627367889634804,4,12
0.067,cross,19,0.05346964953358166,0.038229410454717075,0.07836224265382767,4,12
0.067,cross,20,0.05362792832756121,0.03876652209039963,0.06996263676420514,4,12
0.067,cross,21,0.05338520976067648,0.03886489013629299,0.07686276293887452,4,12
0.067,cross,22,0.053238996073180805,0.039767549943886524,0.08044715293472207,4,12
0.067,cross,23,0.05341329232112135,0.040450651326980946,0.10708675860067914,4,12
0.067,cross,24,0.054345081084590324,0.040518773395529936,0.06069764205671517,4,12
0.067,cross,25,0.05423041648530532,0.040304041852683735,0.056958410969896,4,12
0.067,cross,26,0.05423588190598557,0.0405522281893126,0.09892708613168398,4,12
0.067,cross,27,0.0549703209617629,0.04048661370870053,0.09241329837033636,4,12
0.067,cross,28,0.05496467941094965,0.03929031447379667,0.0631183397354417,4,12
0.067,cross,29,0.05522484819973503,0.03892886481541274,0.07975044593714534,4,12
0.067,cross,30,0.055031672530992864,0.03919602813687048,0.07647590359157187,4,12
0.067,cross,31,0.05493445217856952,0.039617197015521015,0.09295166892897908,4,12
0.067,cross,32,0.05491991325905429,0.040600373978598385,0.12455682970277679,4,12
0.067,cross,33,0.05446559695910755,0.04067603767382599,0.08557077280549516,4,12
0.067,cross,34,0.05471390739765267,0.04031222484830967,0.08265499449459947,4,12
0.067,cross,35,0.054843665521778766,0.039790049715398144,0.09543041721745082,4,12
0.067,cross,36,0.054753748416330766,0.0401538904867233,0.11742250418939491,4,12
0.067,cross,37,0.054407487640046964,0.039900238333916455,0.10178489206962897,4,12
0.067,cross,38,0.055080298343463986,0.039337670823617756,0.0835968211909863,4,12
0.067,cross,39,0.05517911365529668,0.03863681268481072,0.08081302028229181,4,12
0.067,cross,40,0.05512333271188119,0.0398420241648537,0.07353605860868145,4,12
0.067,cross,41,0.05515960987679407,0.040000706720582646,0.08794610670999732,4,12
0.067,cross,42,0.054824473402950026,0.04064129994326108,0.09920396768047551,4,12
0.067,cross,43,0.055331324577127715,0.04075532556211544,0.08644713264553029,4,12
0.067,cross,44,0.05548496624221539,0.04059671295604,0.08011001429916625,4,12
0.067,cross,45,0.05535176247089185,0.041351059471172076,0.0817503798541891,4,12
0.067,cross,46,0.05543863121551413,0.040644839220622994,0.0813508302823443,4,12
0.067,cross,47,0.05575176087429987,0.04064707093699129,0.08476845796976978,4,12
0.067,cross,48,0.05540039825248257,0.04188701100933441,0.0686135210581383,4,12
0.067,cross,49,0.05523298132175412,0.042080061670516186,0.078340553373761,4,12
0.067,cross,50,0.055190480303059,0.043544745803255555,0.08955145441377312,4,12
0.067,cross,51,0.05533381466683751,0.04401900768974427,0.09601412636015737,4,12
0.067,cross,52,0.05581468900875617,0.04450881119507687,0.07906241569535204,4,12
0.067,cross,53,0.055784726066000566,0.044636121019630985,0.1121043861074584,4,12
0.067,cross,54,0.05522073932760611,0.044013400891752014,0.08601505173898057,4,12
0.067,cross,55,0.054943515123498717,0.04304336473300544,0.05836236662251998,4,12
0.067,cross,56,0.05477878247868815,0.04424245654165357,0.07220641448321743,4,12
0.067,cross,57,0.055131769340801745,0.04471024270391256,0.10959768058203344,4,12
0.067,cross,58,0.054734643182696656,0.04410181525366662,0.08775209839364412,4,12
0.067,cross,59,0.05448627058704499,0.044664576000028995,0.0743439728228725,4,12
0.067,cross,60,0.054506802112842784,0.04486229207533008,0.09016289887477545,4,12
0.067,cross,61,0.0541889052139131,0.045724612452937796,0.08739645992997278,4,12
0.067,cross,62,0.054181823314093214,0.045565521888835454,0.10141855767722886,4,12
0.067,cross,63,0.054305160392359296,0.04683459667719818,0.07534116082910877,4,12
0.067,cross,64,0.054111205747254525,0.04750082597390113,0.0711904809541431,4,12
0.067,cross,65,0.05434146930678204,0.04752053818332974,0.09790305183567595,4,12
0.067,cross,66,0.05425767960117981,0.04801418148276507,0.08580336041058778,4,12
0.067,cross,67,0.05390195456887665,0.04898932637676403,0.10037610043824864,4,12
0.067,cross,68,0.05320664146153158,0.048930693159827864,0.09382036154706903,4,12
0.067,cross,69,0.05343969564156182,0.048377000219738064,0.10387474191405721,4,12
0.067,cross,70,0.052973625387873174,0.04808545825832862,0.07241861411591421,4,12
0.067,cross,71,0.05256540846758875,0.04886619672591397,0.08144050644399459,4,12
0.067,cross,72,0.05306045948992971,0.04900743155753636,0.09335030148604029,4,12
0.067,cross,73,0.0528212484116225,0.050497509775640305,0.07740470442418672,4,12
0.067,cross,74,0.052571912000511256,0.05138801714005795,0.16530809882731362,4,12
0.067,cross,75,0.05353441709087159,0.0519337710391214,0.10074255336123995,4,12
0.067,cross,76,0.05385157105446947,0.05268563698917735,0.10495833155729646,4,12
0.067,cross,77,0.05353735757953262,0.05247268218412311,0.09061899008495278,4,12
0.067,cross,78,0.05342439140700341,0.05310339768069722,0.09032696847232097,4,12
0.067,cross,79,0.05377278050180364,0.05260687010587628,0.07035460808121989,4,12
0.067,cross,80,0.05415194993770662,0.05252761873042586,0.0,4,12
0.07800000000000001,independent,0,0.047154378938082386,0.03629077792440385,0.05022804589955207,16,32
0.07800000000000001,independent,1,0.04715090691109737,0.036690653390858266,0.053772055131982015,16,32
0.07800000000000001,independent,2,0.04725869484358068,0.03744289071439379,0.05231312029617192,16,32
0.07800000000000001,independent,3,0.04719387411500004,0.037512573758875206,0.047885052808962485,16,32
0.07800000000000001,independent,4,0.04726196097542973,0.03728879683447928,0.07058573630381565,16,32
0.07800000000000001,independent,5,0.04725837689673951,0.03752091153628472,0.06273362432516315,16,32
0.07800000000000001,independent,6,0.047369407989642,0.037385444520069096,0.04690296900878086,16,32
0.07800000000000001,independent,7,0.04736654316797209,0.03716762173828055,0.06738955939997188,16,32
0.07800000000000001,independent,8,0.047434348642429,0.03680070062714401,0.054843908113809355,16,32
0.07800000000000001,independent,9,0.04740208057416427,0.037129729336112395,0.060685534894499876,16,32
0.07800000000000001,independent,10,0.0474206376816135,0.036922382744297655,0.04992766221810409,16,32
0.07800000000000001,independent,11,0.047543432060973397,0.03698066099367397,0.04967928047246259,16,32
0.07800000000000001,independent,12,0.04755666092084829,0.037030791923082236,0.06863937294916687,16,32
0.07800000000000001,independent,13,0.047578168459814614,0.03734603007073987,0.07156849973112916,16,32
0.07800000000000001,independent,14,0.04752247234794589,0.0368253325121058,0.07538245340962461,16,32
0.07800000000000001,independent,15,0.04730302841259152,0.03673802197118713,0.060793667895701745,16,32
0.07800000000000001,independent,16,0.04723533463821948,0.036570294275682695,0.05262706938374201,16,32
0.07800000000000001,independent,17,0.04728687309517171,0.037034143138018845,0.0697728010702333,16,32
0.07800000000000001,independent,18,0.04729512633430809,0.03691054874291113,0.05553769934608225,16,32
0.07800000000000001,independent,19,0.04729034229996317,0.03651717778925122,0.0709608904118945,16,32
0.07800000000000001,independent,20,0.04715151809515217,0.035694427952833355,0.05007791219707855,16,32
0.07800000000000001,independent,21,0.04718899961548128,0.03522803532440631,0.07087560808712388,16,32
0.07800000000000001,independent,22,0.04719253569106465,0.03535223678753646,0.049743075908965685,16,32
0.07800000000000001,independent,23,0.04719342628765316,0.03525419788313026,0.05017960962049601,16,32
0.07800000000000001,independent,24,0.04725495802489976,0.03572485757316936,0.061280422434733375,16,32
0.07800000000000001,independent,25,0.04716860740446037,0.03593026182489942,0.07348120105261088,16,32
0.07800000000000001,independent,26,0.04715425113280314,0.03472422215105534,0.07058761711034399,16,32
0.07800000000000001,independent,27,0.0473860705501815,0.03539008662985943,0.07297862473212118,16,32
0.07800000000000001,independent,28,0.047489320267623314,0.035875887875417095,0.0430785619962244,16,32
0.07800000000000001,independent,29,0.04751440654412544,0.035361080610905524,0.0637130751183359,16,32
0.07800000000000001,independent,30,0.047452491667344776,0.035285545899491844,0.06114466141876746,16,32
0.07800000000000001,independent,31,0.047522286159779194,0.03539022123246189,0.05493136168123772,16,32
0.07800000000000001,independent,32,0.04745464573780561,0.03568196335739791,0.06904491965651269,16,32
0.07800000000000001,independent,33,0.04776002431846322,0.03599660797739286,0.05652691510701823,16,32
0.07800000000000001,independent,34,0.04773645476656947,0.035887238954774935,0.060337272963858005,16,32
0.07800000000000001,independent,35,0.04770954311455769,0.03594876103597765,0.05742253805821277,16,32
0.07800000000000001,independent,36,0.04787045508082807,0.035375287906534804,0.08730936506973158,16,32
0.07800000000000001,independent,37,0.04766964100970835,0.0350517723086756,0.05920485715615702,16,32
0.07800000000000001,independent,38,0.04753607755555213,0.03536978670583703,0.06530449742644502,16,32
0.07800000000000001,independent,39,0.04769678147322405,0.035731738875375674,0.05953555156631456,16,32
0.07800000000000001,independent,40,0.047787777081991556,0.03561541865839177,0.06731058316732223,16,32
0.07800000000000001,independent,41,0.04788015931503581,0.03617465496485852,0.08138599203252204,16,32
0.07800000000000001,independent,42,0.04783573192915658,0.03608152723607446,0.06273955965813917,16,32
0.07800000000000001,independent,43,0.047934252078899287,0.03650026492943398,0.062067427507683265,16,32
0.07800000000000001,independent,44,0.04803097715663111,0.0361555081171044,0.05812550605002844,16,32
0.07800000000000001,independent,45,0.04814790350319668,0.03673626301225916,0.06640254100447274,16,32
0.07800000000000001,independent,46,0.04834417431499759,0.037006255065521465,0.04396850373520879,16,32
0.07800000000000001,independent,47,0.04831284659744894,0.03718527790369561,0.045656868246555446,16,32
0.07800000000000001,independent,48,0.048405672937264395,0.0370923615146875,0.06883741844908804,16,32
0.07800000000000001,independent,49,0.04850311210730753,0.036958197830247515,0.07242276520030864,16,32
0.07800000000000001,independent,50,0.0485953544833192,0.03715665466326426,0.0537613266632498,16,32
0.07800000000000001,independent,51,0.048591544267256884,0.037323579563899194,0.06310256279321268,16,32
0.07800000000000001,independent,52,0.04861062511354426,0.03798758233092739,0.058168551567410666,16,32
0.07800000000000001,independent,53,0.04867238847071108,0.03821256993920088,0.06984707483795322,16,32
0.07800000000000001,independent,54,0.04865308232526063,0.03812587761854239,0.06210312986491605,16,32
0.07800000000000001,independent,55,0.048716799862960194,0.03789889072581336,0.061839953963420374,16,32
0.07800000000000001,independent,56,0.04862452217202792,0.03813720472401684,0.07003384653379469,16,32
0.07800000000000001,independent,57,0.04850097710557286,0.0380441475750198,0.11682524759079695,16,32
0.07800000000000001,independent,58,0.04836488463501245,0.03699408923424737,0.05285539085110883,16,32
0.07800000000000001,independent,59,0.048404587369537136,0.03710732690726834,0.07430742420961223,16,32
0.07800000000000001,independent,60,0.04838251657980629,0.03595199401691795,0.03922043711942608,16,32
0.07800000000000001,independent,61,0.048288961680313755,0.03545065241392632,0.04635656925517835,16,32
0.07800000000000001,independent,62,0.04828950666406502,0.035953387360256654,0.06191526828285108,16,32
0.07800000000000001,independent,63,0.04831140917254156,0.03555258828770861,0.0517151590280221,16,32
0.07800000000000001,independent,64,0.048343395713471723,0.03563241785311461,0.0529711684020393,16,32
0.07800000000000001,independent,65,0.04856663879723282,0.03588550191390036,0.06906545899009037,16,32
0.07800000000000001,independent,66,0.048736160095995795,0.03602877005710782,0.06253682264033682,16,32
0.07800000000000001,independent,67,0.04880264802310164,0.036144061240465264,0.07031758039550173,16,32
0.07800000000000001,independent,68,0.04896921084266178,0.036421293489002575,0.0725287615216977,16,32
0.07800000000000001,independent,69,0.04875503211736082,0.03570568208187391,0.05487969371509928,16,32
0.07800000000000001,independent,70,0.04878680779274992,0.03576678548963594,0.05442222443314079,16,32
0.07800000000000001,independent,71,0.04885177390980716,0.03587870206979831,0.07375493623641466,16,32
0.07800000000000001,independent,72,0.04888378293570494,0.035432280681415504,0.06635725842763066,16,32
0.07800000000000001,independent,73,0.04899278014953996,0.035625172761938335,0.05282882520991846,16,32
0.07800000000000001,independent,74,0.049004410418030116,0.03600865198992504,0.06628795982676973,16,32
0.07800000000000001,independent,75,0.049226470599043885,0.03654027328354432,0.05350934151569746,16,32
0.07800000000000001,independent,76,0.04914040741578689,0.03668554561570375,0.06737645696804143,16,32
0.07800000000000001,independent,77,0.04911461190539962,0.036008063072065104,0.04809887186347118,16,32
0.07800000000000001,independent,78,0.04918548657858829,0.03634389351316755,0.06637375793169453,16,32
0.07800000000000001,independent,79,0.04916782742145755,0.03593880351142124,0.08239563668099434,16,32
0.07800000000000001,independent,80,0.049082123319743674,0.035569510049866235,0.0,16,32
0.07800000000000001,cross,0,0.04040903815568393,0.03629077792440385,0.05107378286990804,4,12
0.07800000000000001,cross,1,0.04043721227312419,0.036433756593639705,0.0796159464941762,4,12
0.07800000000000001,cross,2,0.04043056492703774,0.03688230616695897,0.09719236953804553,4,12
0.07800000000000001,cross,3,0.03994254692734752,0.036613149900449275,0.07458797577164461,4,12
0.07800000000000001,cross,4,0.039825860259795294,0.035737596482400685,0.06545683264635634,4,12
0.07800000000000001,cross,5,0.03992234714403401,0.03576661805699787,0.07201153222961412,4,12
0.07800000000000001,cross,6,0.03984376786501982,0.03592809268268422,0.0807919160775594,4,12
0.07800000000000001,cross,7,0.039609834050136634,0.035667222602467595,0.08179815396376378,4,12
0.07800000000000001,cross,8,0.0399177657104218,0.03544819713616305,0.11041500821554193,4,12
0.07800000000000001,cross,9,0.03967866024493905,0.03431414580465405,0.09512290288826929,4,12
0.07800000000000001,cross,10,0.03975639614805497,0.035817537770745485,0.08598953120600489,4,12
0.07800000000000001,cross,11,0.039743634832907396,0.03591356765255223,0.06873052802435205,4,12
0.07800000000000001,cross,12,0.03995568564304653,0.03620805532216231,0.07882279861729949,4,12
0.07800000000000001,cross,13,0.03974903954646491,0.03644645002312018,0.10482856686906591,4,12
0.07800000000000001,cross,14,0.04024971699745384,0.036258159735832234,0.07657463522003514,4,12
0.07800000000000001,cross,15,0.04023588495188943,0.03684508268551834,0.11043476320103324,4,12
0.07800000000000001,cross,16,0.04031566010787051,0.036399573864531215,0.06246133923391698,4,12
0.07800000000000001,cross,17,0.040315908995070246,0.036815449717907706,0.10766247564015796,4,12
0.07800000000000001,cross,18,0.03993921133582536,0.03692632046377693,0.1128800888853509,4,12
0.07800000000000001,cross,19,0.03957307432491423,0.03626220823122839,0.07981291514559041,4,12
0.07800000000000001,cross,20,0.03923341401293413,0.03593449815445866,0.07338920072704083,4,12
0.07800000000000001,cross,21,0.039231117218403916,0.0360649434119673,0.09964288594784744,4,12
0.07800000000000001,cross,22,0.03913958203054843,0.03593323286001329,0.0968172878403102,4,12
0.07800000000000001,cross,23,0.03899670720449298,0.035936825104907213,0.06208678887523565,4,12
0.07800000000000001,cross,24,0.03909460414599536,0.0365050365259952,0.07986921489005977,4,12
0.07800000000000001,cross,25,0.03938655618183572,0.036700993283983185,0.07623202138145409,4,12
0.07800000000000001,cross,26,0.03956961275944261,0.03597039146252153,0.06751616034485607,4,12
0.07800000000000001,cross,27,0.03977466071492351,0.03621397654454467,0.08353343824406388,4,12
0.07800000000000001,cross,28,0.03957019316298256,0.03634034265606507,0.0704213433173539,4,12
0.07800000000000001,cross,29,0.03996439750168402,0.03640842749168186,0.06755079128218748,4,12
0.07800000000000001,cross,30,0.039994045191527196,0.036769973227784976,0.06090380272545259,4,12
0.07800000000000001,cross,31,0.040032199800236354,0.037254116197242414,0.11071167717375908,4,12
0.07800000000000001,cross,32,0.04028849328615599,0.0375900644819529,0.08443652458913369,4,12
0.07800000000000001,cross,33,0.0400646222166574,0.03734164248203307,0.12885258168702207,4,12
0.07800000000000001,cross,34,0.03988459343064745,0.036196219823614276,0.07652669336880966,4,12
0.07800000000000001,cross,35,0.03981573747825155,0.03641003072584269,0.08322773471396147,4,12
0.07800000000000001,cross,36,0.039999630914372475,0.03668327874205844,0.09520188447697797,4,12
0.07800000000000001,cross,37,0.039507099790365104,0.03612974092761921,0.06406570709206111,4,12
0.07800000000000001,cross,38,0.039545716215212696,0.036217233640932024,0.06381179541136829,4,12
0.07800000000000001,cross,39,0.03940575699866724,0.0361163784942815,0.0848430607865976,4,12
0.07800000000000001,cross,40,0.03963851996619912,0.03642518835014236,0.07656368115187945,4,12
0.07800000000000001,cross,41,0.039754853818447004,0.0364946681719724,0.10444909967461559,4,12
0.07800000000000001,cross,42,0.03988551722162654,0.036700860610602404,0.1345272837238521,4,12
0.07800000000000001,cross,43,0.0406443545867487,0.03702239857774839,0.0725985166501399,4,12
0.07800000000000001,cross,44,0.04086550505721522,0.03741083177635897,0.08134698793243034,4,12
0.07800000000000001,cross,45,0.0406563722142042,0.038194423517495475,0.0906223782987986,4,12
0.07800000000000001,cross,46,0.040571914666097206,0.037484798391819237,0.07793143820393983,4,12
0.07800000000000001,cross,47,0.04068718318527347,0.036625515408151156,0.09374622646844503,4,12
0.07800000000000001,cross,48,0.040999124110412746,0.03771463759379551,0.09693499698348894,4,12
0.07800000000000001,cross,49,0.04094294460453254,0.03860081230929104,0.10916858802127756,4,12
0.07800000000000001,cross,50,0.041422997244928324,0.039456989011104907,0.08737724896163482,4,12
0.07800000000000001,cross,51,0.04160372690453124,0.039666834147382694,0.11868685066928442,4,12
0.07800000000000001,cross,52,0.042412398771372824,0.04138249782421729,0.0628263127332098,4,12
0.07800000000000001,cross,53,0.04227829985925736,0.04213285368158686,0.13274668391007532,4,12
0.07800000000000001,cross,54,0.04245171188638922,0.04275747206061328,0.0747545365763098,4,12
0.07800000000000001,cross,55,0.04243230085449754,0.042818505656617274,0.07397028553774526,4,12
0.07800000000000001,cross,56,0.042299731996153944,0.04307877924812132,0.0475341384019847,4,12
0.07800000000000001,cross,57,0.04227448700420647,0.04308270145860249,0.12065285953559285,4,12
0.07800000000000001,cross,58,0.041971910452309684,0.043010950365240476,0.09019345568264503,4,12
0.07800000000000001,cross,59,0.041624061318520825,0.044361709038815804,0.09645211370431073,4,12
0.07800000000000001,cross,60,0.04126158989421543,0.04318724261789218,0.10508588741079997,4,12
0.07800000000000001,cross,61,0.04181964856855261,0.04388250887462337,0.07290246888722748,4,12
0.07800000000000001,cross,62,0.041876995770691816,0.04396878761354977,0.10098204115268276,4,12
0.07800000000000001,cross,63,0.0417709133830193,0.04364179862493948,0.07887957393240308,4,12
0.07800000000000001,cross,64,0.041703182441712866,0.04360810221304193,0.0842606879013863,4,12
0.07800000000000001,cross,65,0.042151208307964906,0.04370107460328294,0.09320740590405806,4,12
0.07800000000000001,cross,66,0.04231544380014249,0.0442222054754513,0.05979453515554426,4,12
0.07800000000000001,cross,67,0.04214617472156006,0.04430722811120483,0.09588564575347383,4,12
0.07800000000000001,cross,68,0.042621831505910056,0.045783279806315934,0.16788904764341145,4,12
0.07800000000000001,cross,69,0.041733399853128406,0.044159205956947,0.08578569654231344,4,12
0.07800000000000001,cross,70,0.041737752374171884,0.04430573919288692,0.08945035717261378,4,12
0.07800000000000001,cross,71,0.04185414596624876,0.04526497786113709,0.08035233799511617,4,12
0.07800000000000001,cross,72,0.041975277835532766,0.04521775617739764,0.06122412902050195,4,12
0.07800000000000001,cross,73,0.04189450511921148,0.045758624130029846,0.057616182234348154,4,12
0.07800000000000001,cross,74,0.04194374976121496,0.04555062795887988,0.08600826888265896,4,12
0.07800000000000001,cross,75,0.0421743999976362,0.045677845308892254,0.10027041887885295,4,12
0.07800000000000001,cross,76,0.04216869470473361,0.046093782493804164,0.08201285215745185,4,12
0.07800000000000001,cross,77,0.04209060726123068,0.04625292133009169,0.08993836242887669,4,12
0.07800000000000001,cross,78,0.04210769477827494,0.04701065502154352,0.07203554488509264,4,12
0.07800000000000001,cross,79,0.04217122616283956,0.04684420679713387,0.06994953689433718,4,12
0.07800000000000001,cross,80,0.04234466976720381,0.046782745742560014,0.0,4,12
0.08900000000000001,independent,0,0.07338175431685896,0.03629077792440385,0.06927592642065794,16,32
0.08900000000000001,independent,1,0.07325752105473327,0.03643803548163186,0.06322616046870447,16,32
0.08900000000000001,independent,2,0.07336257658853715,0.03692537790421119,0.04708826507402555,16,32
0.08900000000000001,independent,3,0.07339712349962854,0.036613994827893626,0.07692952272610873,16,32
0.08900000000000001,independent,4,0.07339633805716302,0.03735802778979193,0.053975822888255295,16,32
0.08900000000000001,independent,5,0.0733107861592696,0.037598980880928196,0.06843339631958947,16,32
0.08900000000000001,independent,6,0.07315130703484746,0.038391083112349324,0.04828114869859545,16,32
0.08900000000000001,independent,7,0.07309519701492403,0.038413159826409374,0.09289725496895054,16,32
0.08900000000000001,independent,8,0.07293397769332888,0.03747483400290596,0.0604235957786577,16,32
0.08900000000000001,independent,9,0.07296742709899276,0.03750820125208897,0.060263691683866666,16,32
0.08900000000000001,independent,10,0.0730208225092039,0.03741374441260168,0.046003599369094414,16,32
0.08900000000000001,independent,11,0.07289696699290213,0.0372104689737406,0.055680542355695244,16,32
0.08900000000000001,independent,12,0.07303184813871047,0.03746745973360446,0.06105723547275142,16,32
0.08900000000000001,independent,13,0.07303622202033255,0.03750668073339038,0.04901109178616645,16,32
0.08900000000000001,independent,14,0.07294537007945356,0.03779925157171874,0.06015228815105318,16,32
0.08900000000000001,independent,15,0.07274904527450834,0.03845724708259167,0.04351354831162435,16,32
0.08900000000000001,independent,16,0.07270793568874519,0.03871011076872988,0.04765410393731285,16,32
